Entry Time,Exit Time,Entry Price,Exit Price,direction,Signal Type,Exit Reason,PnL %,Direction
2025-01-03 02:25:00,2025-01-03 02:50:00,0.34243,0.34112,-1,MeanRev_Short,5-Bar Time Stop,0.32255993925766824,SHORT
2025-01-03 09:25:00,2025-01-03 09:50:00,0.34015,0.34054,-1,MeanRev_Short,5-Bar Time Stop,-0.17465529913273597,SHORT
2025-01-03 16:15:00,2025-01-03 16:20:00,0.37027,0.37323216,-1,MeanRev_Short,Stop Loss,-0.8599999999999978,SHORT
2025-01-03 23:25:00,2025-01-03 23:50:00,0.3807,0.37888,1,MeanRev_Long,5-Bar Time Stop,-0.5380667192014679,LONG
2025-01-04 00:35:00,2025-01-04 00:45:00,0.37897,0.38199447999999997,1,MeanRev_Long,Trailing Stop,0.7380790036150608,LONG
2025-01-04 02:00:00,2025-01-04 02:20:00,0.37907,0.38155680500000005,1,MeanRev_Long,Trailing Stop,0.5960279104123345,LONG
2025-01-04 03:10:00,2025-01-04 03:15:00,0.38982,0.39293856,-1,MeanRev_Short,Stop Loss,-0.8599999999999981,SHORT
2025-01-04 03:25:00,2025-01-04 03:35:00,0.38988,0.38838522000000003,-1,MeanRev_Short,Trailing Stop,0.3233948907356041,SHORT
2025-01-04 06:00:00,2025-01-04 06:25:00,0.38765,0.38851,1,MeanRev_Long,5-Bar Time Stop,0.16184960660390238,LONG
2025-01-04 10:35:00,2025-01-04 10:50:00,0.38879,0.38986,-1,MeanRev_Short,Stall Filter (Bar 3),-0.3352128398364052,SHORT
2025-01-04 13:45:00,2025-01-04 14:10:00,0.39373,0.39152,-1,MeanRev_Short,5-Bar Time Stop,0.5012983516623182,SHORT
2025-01-04 15:25:00,2025-01-04 15:30:00,0.38622,0.38313024,1,MeanRev_Long,Stop Loss,-0.8599999999999991,LONG
2025-01-04 15:35:00,2025-01-04 15:45:00,0.3809,0.37899550000000004,1,MeanRev_Long,Stop Loss,-0.5599999999999936,LONG
2025-01-04 15:55:00,2025-01-04 16:05:00,0.37938,0.38152542,1,MeanRev_Long,Trailing Stop,0.5055068796457401,LONG
2025-01-04 16:15:00,2025-01-04 16:40:00,0.3819,0.38068,1,MeanRev_Long,5-Bar Time Stop,-0.37945535480492243,LONG
2025-01-04 22:20:00,2025-01-04 22:30:00,0.39067,0.39262335,-1,MeanRev_Short,Stop Loss,-0.559999999999991,SHORT
2025-01-05 01:35:00,2025-01-05 02:00:00,0.38977,0.39159,1,MeanRev_Long,5-Bar Time Stop,0.40694204274315326,LONG
2025-01-05 03:05:00,2025-01-05 03:30:00,0.38807,0.38952,1,MeanRev_Long,5-Bar Time Stop,0.3136439302187624,LONG
2025-01-05 06:15:00,2025-01-05 06:30:00,0.3909,0.39096,-1,MeanRev_Short,Stall Filter (Bar 3),-0.07534919416729316,SHORT
2025-01-05 08:00:00,2025-01-05 08:10:00,0.38764,0.3857018,1,MeanRev_Long,Stop Loss,-0.5600000000000003,LONG
2025-01-05 09:20:00,2025-01-05 09:45:00,0.38543,0.38407,1,MeanRev_Long,5-Bar Time Stop,-0.41285265807020016,LONG
2025-01-05 18:00:00,2025-01-05 18:25:00,0.3791,0.38074,1,MeanRev_Long,5-Bar Time Stop,0.3726035346874256,LONG
2025-01-06 00:00:00,2025-01-06 00:25:00,0.38158,0.38178,1,MeanRev_Long,5-Bar Time Stop,-0.007586351485918156,LONG
2025-01-06 01:10:00,2025-01-06 01:35:00,0.37698,0.37966,1,MeanRev_Long,5-Bar Time Stop,0.6509130457849265,LONG
2025-01-06 01:50:00,2025-01-06 02:05:00,0.38392,0.38699136,-1,MeanRev_Short,Stop Loss,-0.8600000000000061,SHORT
2025-01-06 02:15:00,2025-01-06 02:40:00,0.38734,0.38802,-1,MeanRev_Short,5-Bar Time Stop,-0.2355563587545718,SHORT
2025-01-06 11:10:00,2025-01-06 11:35:00,0.38695,0.38694,-1,MeanRev_Short,5-Bar Time Stop,-0.05741568678123529,SHORT
2025-01-06 20:50:00,2025-01-06 21:05:00,0.38894,0.38843,-1,MeanRev_Short,Stall Filter (Bar 3),0.07112562348948692,SHORT
2025-01-07 00:15:00,2025-01-07 00:30:00,0.38835,0.38986,-1,MeanRev_Short,Stall Filter (Bar 3),-0.44882451396936046,SHORT
2025-01-07 00:45:00,2025-01-07 01:05:00,0.38977,0.38703969000000005,-1,MeanRev_Short,Trailing Stop,0.6404925981989271,SHORT
2025-01-07 01:15:00,2025-01-07 01:25:00,0.38892,0.39086459999999995,-1,MeanRev_Short,Stop Loss,-0.5599999999999905,SHORT
2025-01-07 01:35:00,2025-01-07 01:45:00,0.39235,0.39431174999999996,-1,MeanRev_Short,Stop Loss,-0.5599999999999961,SHORT
2025-01-07 01:55:00,2025-01-07 02:20:00,0.39581,0.39287,-1,MeanRev_Short,5-Bar Time Stop,0.6827806270685425,SHORT
2025-01-07 04:10:00,2025-01-07 04:20:00,0.39312,0.39160164000000003,-1,MeanRev_Short,Trailing Stop,0.3262332112332103,SHORT
2025-01-07 08:00:00,2025-01-07 08:25:00,0.39268,0.39449,-1,MeanRev_Short,5-Bar Time Stop,-0.5209351125598538,SHORT
2025-01-07 08:30:00,2025-01-07 08:55:00,0.3963,0.3964,-1,MeanRev_Short,5-Bar Time Stop,-0.08523340903355765,SHORT
2025-01-07 14:50:00,2025-01-07 14:55:00,0.38409,0.38101727999999996,1,MeanRev_Long,Stop Loss,-0.8600000000000074,LONG
2025-01-07 23:00:00,2025-01-07 23:25:00,0.34961,0.35115,1,MeanRev_Long,5-Bar Time Stop,0.38049083264209876,LONG
2025-01-08 00:55:00,2025-01-08 01:05:00,0.3536,0.35152164,-1,MeanRev_Short,Trailing Stop,0.52777149321267,SHORT
2025-01-08 01:40:00,2025-01-08 01:50:00,0.34851,0.34676745,1,MeanRev_Long,Stop Loss,-0.5600000000000027,LONG
2025-01-08 03:00:00,2025-01-08 03:15:00,0.34638,0.34894072,1,MeanRev_Long,Trailing Stop,0.6792805589237141,LONG
2025-01-08 03:40:00,2025-01-08 04:05:00,0.35259,0.35527,-1,MeanRev_Short,5-Bar Time Stop,-0.8200896225077173,SHORT
2025-01-08 06:35:00,2025-01-08 06:50:00,0.34578,0.34301376,1,MeanRev_Long,Stop Loss,-0.8599999999999929,LONG
2025-01-08 06:55:00,2025-01-08 07:05:00,0.34086,0.34409817000000004,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000118,LONG
2025-01-08 07:20:00,2025-01-08 07:45:00,0.34219,0.34466,1,MeanRev_Long,5-Bar Time Stop,0.6618212104386534,LONG
2025-01-08 08:15:00,2025-01-08 08:40:00,0.35,0.35213,-1,MeanRev_Short,5-Bar Time Stop,-0.6685714285714345,SHORT
2025-01-08 14:30:00,2025-01-08 14:35:00,0.35064,0.35344512,-1,MeanRev_Short,Stop Loss,-0.8599999999999983,SHORT
2025-01-08 22:30:00,2025-01-08 22:40:00,0.34171,0.34341855,-1,MeanRev_Short,Stop Loss,-0.5599999999999928,SHORT
2025-01-09 00:45:00,2025-01-09 01:05:00,0.34271,0.34545168000000004,-1,MeanRev_Short,Stop Loss,-0.860000000000007,SHORT
2025-01-09 01:20:00,2025-01-09 01:35:00,0.34674,0.34515894,-1,MeanRev_Short,Trailing Stop,0.3959785430005098,SHORT
2025-01-09 02:05:00,2025-01-09 02:20:00,0.33892,0.34234394,1,MeanRev_Long,Trailing Stop,0.9502502065384203,LONG
2025-01-09 06:35:00,2025-01-09 07:00:00,0.33784,0.33789,1,MeanRev_Long,5-Bar Time Stop,-0.04520009471937899,LONG
2025-01-09 07:10:00,2025-01-09 07:20:00,0.33617,0.33448915,1,MeanRev_Long,Stop Loss,-0.5600000000000034,LONG
2025-01-09 07:25:00,2025-01-09 07:35:00,0.33316,0.3314942,1,MeanRev_Long,Stop Loss,-0.5599999999999985,LONG
2025-01-09 07:50:00,2025-01-09 08:05:00,0.3306,0.33270326,1,MeanRev_Long,Trailing Stop,0.5761947973381717,LONG
2025-01-09 08:10:00,2025-01-09 08:20:00,0.33137,0.33245376000000004,1,MeanRev_Long,Trailing Stop,0.2670543501222334,LONG
2025-01-09 08:45:00,2025-01-09 09:10:00,0.33334,0.33424,1,MeanRev_Long,5-Bar Time Stop,0.20999460010798476,LONG
2025-01-09 10:15:00,2025-01-09 10:25:00,0.32985,0.32820075,1,MeanRev_Long,Stop Loss,-0.5599999999999973,LONG
2025-01-09 10:30:00,2025-01-09 10:40:00,0.32604,0.32815237999999997,1,MeanRev_Long,Trailing Stop,0.5878898294687674,LONG
2025-01-09 11:35:00,2025-01-09 12:00:00,0.33014,0.32996,1,MeanRev_Long,5-Bar Time Stop,-0.11452232386260783,LONG
2025-01-09 17:45:00,2025-01-09 18:05:00,0.32051,0.322645305,1,MeanRev_Long,Trailing Stop,0.6062210227449927,LONG
2025-01-10 02:00:00,2025-01-10 02:25:00,0.32548,0.32664,-1,MeanRev_Short,5-Bar Time Stop,-0.4163967064028494,SHORT
2025-01-10 03:25:00,2025-01-10 03:50:00,0.32674,0.32811,-1,MeanRev_Short,5-Bar Time Stop,-0.47929362796108155,SHORT
2025-01-10 05:35:00,2025-01-10 05:55:00,0.33091,0.32939335000000003,-1,MeanRev_Short,Trailing Stop,0.39832703756306936,SHORT
2025-01-10 06:05:00,2025-01-10 06:30:00,0.33061,0.32964,-1,MeanRev_Short,5-Bar Time Stop,0.2333970539306211,SHORT
2025-01-10 12:20:00,2025-01-10 12:45:00,0.33359,0.33471,1,MeanRev_Long,5-Bar Time Stop,0.27574147906112595,LONG
2025-01-11 00:15:00,2025-01-11 00:40:00,0.33247,0.33279,1,MeanRev_Long,5-Bar Time Stop,0.036249285649829155,LONG
2025-01-11 03:05:00,2025-01-11 03:30:00,0.33241,0.3319,1,MeanRev_Long,5-Bar Time Stop,-0.21342498721458755,LONG
2025-01-11 04:25:00,2025-01-11 04:50:00,0.33055,0.33085,1,MeanRev_Long,5-Bar Time Stop,0.03075782786264316,LONG
2025-01-11 10:45:00,2025-01-11 11:10:00,0.33645,0.33699,-1,MeanRev_Short,5-Bar Time Stop,-0.22049933125278193,SHORT
2025-01-11 17:10:00,2025-01-11 17:35:00,0.33438,0.33507,1,MeanRev_Long,5-Bar Time Stop,0.1463520545487076,LONG
2025-01-12 03:15:00,2025-01-12 03:40:00,0.33926,0.33976,1,MeanRev_Long,5-Bar Time Stop,0.08737959087425587,LONG
2025-01-12 03:50:00,2025-01-12 04:15:00,0.34025,0.34151,-1,MeanRev_Short,5-Bar Time Stop,-0.43031594415870195,SHORT
2025-01-12 05:10:00,2025-01-12 05:25:00,0.34254,0.34245,-1,MeanRev_Short,Stall Filter (Bar 3),-0.03372569626903879,SHORT
2025-01-12 06:15:00,2025-01-12 06:30:00,0.34033,0.34031,1,MeanRev_Long,Stall Filter (Bar 3),-0.06587664913466929,LONG
2025-01-12 06:40:00,2025-01-12 06:55:00,0.33978,0.33938,1,MeanRev_Long,Stall Filter (Bar 3),-0.17772323267997275,LONG
2025-01-12 07:05:00,2025-01-12 07:30:00,0.33871,0.34032,1,MeanRev_Long,5-Bar Time Stop,0.4153328806353519,LONG
2025-01-12 13:15:00,2025-01-12 13:30:00,0.33762,0.33746,-1,MeanRev_Short,Stall Filter (Bar 3),-0.012609442568570136,SHORT
2025-01-12 21:10:00,2025-01-12 21:25:00,0.33722,0.33726,1,MeanRev_Long,Stall Filter (Bar 3),-0.0481383073364615,LONG
2025-01-13 00:25:00,2025-01-13 00:30:00,0.34034,0.34306272,-1,MeanRev_Short,Stop Loss,-0.8600000000000034,SHORT
2025-01-13 01:50:00,2025-01-13 02:15:00,0.33501,0.33559,1,MeanRev_Long,5-Bar Time Stop,0.11312916032357989,LONG
2025-01-13 02:40:00,2025-01-13 03:05:00,0.33227,0.33459,1,MeanRev_Long,5-Bar Time Stop,0.6382273452312844,LONG
2025-01-13 05:35:00,2025-01-13 05:45:00,0.32972,0.3280714,1,MeanRev_Long,Stop Loss,-0.5599999999999999,LONG
2025-01-13 09:15:00,2025-01-13 09:40:00,0.32391,0.32438,1,MeanRev_Long,5-Bar Time Stop,0.08510203451576859,LONG
2025-01-13 15:15:00,2025-01-13 15:30:00,0.32546,0.32328528,-1,MeanRev_Short,Trailing Stop,0.6081988570024024,SHORT
2025-01-13 21:20:00,2025-01-13 21:45:00,0.3339,0.33514,-1,MeanRev_Short,5-Bar Time Stop,-0.43136867325547135,SHORT
2025-01-14 00:55:00,2025-01-14 01:00:00,0.34035,0.3430728,-1,MeanRev_Short,Stop Loss,-0.8600000000000074,SHORT
2025-01-14 01:10:00,2025-01-14 01:20:00,0.3448,0.34308479999999997,-1,MeanRev_Short,Trailing Stop,0.437447795823674,SHORT
2025-01-14 01:25:00,2025-01-14 01:45:00,0.34374,0.3403026,-1,MeanRev_Short,TP2 Hit (Runner),0.939999999999994,SHORT
2025-01-14 02:10:00,2025-01-14 02:20:00,0.34092,0.34262459999999995,-1,MeanRev_Short,Stop Loss,-0.5599999999999838,SHORT
2025-01-14 05:05:00,2025-01-14 05:25:00,0.34574,0.34427564000000005,-1,MeanRev_Short,Trailing Stop,0.36354370336089037,SHORT
2025-01-14 05:55:00,2025-01-14 06:10:00,0.34226,0.34198,1,MeanRev_Long,Stall Filter (Bar 3),-0.14180915093788418,LONG
2025-01-14 07:50:00,2025-01-14 08:15:00,0.34322,0.34488,1,MeanRev_Long,5-Bar Time Stop,0.4236547986714046,LONG
2025-01-14 09:15:00,2025-01-14 09:25:00,0.34689,0.3486244499999999,-1,MeanRev_Short,Stop Loss,-0.5599999999999836,SHORT
2025-01-14 09:30:00,2025-01-14 09:40:00,0.35023,0.35198114999999996,-1,MeanRev_Short,Stop Loss,-0.5599999999999941,SHORT
2025-01-14 09:45:00,2025-01-14 10:10:00,0.354,0.35045,-1,MeanRev_Short,5-Bar Time Stop,0.9428248587570616,SHORT
2025-01-14 10:15:00,2025-01-14 10:30:00,0.3512,0.35093,-1,MeanRev_Short,Stall Filter (Bar 3),0.01687927107061289,SHORT
2025-01-14 12:20:00,2025-01-14 12:30:00,0.3451,0.34718424000000003,1,MeanRev_Long,Trailing Stop,0.5439524775427456,LONG
2025-01-14 14:35:00,2025-01-14 14:50:00,0.354,0.35046,-1,MeanRev_Short,TP2 Hit (Runner),0.9399999999999966,SHORT
2025-01-14 16:05:00,2025-01-14 16:30:00,0.35159,0.35102,-1,MeanRev_Short,5-Bar Time Stop,0.10212065189567818,SHORT
2025-01-14 23:15:00,2025-01-14 23:40:00,0.3578,0.35695,-1,MeanRev_Short,5-Bar Time Stop,0.17756288429290595,SHORT
2025-01-15 00:00:00,2025-01-15 00:15:00,0.35469,0.35610636,1,MeanRev_Long,Trailing Stop,0.33932335278694226,LONG
2025-01-15 00:20:00,2025-01-15 00:45:00,0.35814,0.3589,-1,MeanRev_Short,5-Bar Time Stop,-0.27220751661361003,SHORT
2025-01-15 01:05:00,2025-01-15 01:15:00,0.36089,0.3586158,-1,MeanRev_Short,Trailing Stop,0.5701643159965653,SHORT
2025-01-15 01:30:00,2025-01-15 01:40:00,0.36115,0.35948754,-1,MeanRev_Short,Trailing Stop,0.40032396511145846,SHORT
2025-01-15 01:45:00,2025-01-15 02:05:00,0.36117,0.36405936,-1,MeanRev_Short,Stop Loss,-0.8600000000000021,SHORT
2025-01-15 04:00:00,2025-01-15 04:20:00,0.36447,0.36256303,-1,MeanRev_Short,Trailing Stop,0.4632172743984437,SHORT
2025-01-15 05:05:00,2025-01-15 05:30:00,0.35894,0.36049,1,MeanRev_Long,5-Bar Time Stop,0.3718270463030022,LONG
2025-01-15 05:55:00,2025-01-15 06:20:00,0.36094,0.35991,1,MeanRev_Long,5-Bar Time Stop,-0.34536598880699715,LONG
2025-01-15 13:30:00,2025-01-15 13:40:00,0.36712,0.3634488,-1,MeanRev_Short,TP2 Hit (Runner),0.9399999999999961,SHORT
2025-01-15 20:05:00,2025-01-15 20:30:00,0.37759,0.37809,-1,MeanRev_Short,5-Bar Time Stop,-0.19241876109007136,SHORT
2025-01-16 00:30:00,2025-01-16 00:35:00,0.37772,0.37469824,1,MeanRev_Long,Stop Loss,-0.8599999999999959,LONG
2025-01-16 06:35:00,2025-01-16 07:00:00,0.3796,0.37993,-1,MeanRev_Short,5-Bar Time Stop,-0.14693361433087382,SHORT
2025-01-16 07:25:00,2025-01-16 07:50:00,0.37926,0.3797,-1,MeanRev_Short,5-Bar Time Stop,-0.17601539840742392,SHORT
2025-01-16 08:10:00,2025-01-16 08:20:00,0.37902,0.37600049999999996,-1,MeanRev_Short,Trailing Stop,0.7366598068703666,SHORT
2025-01-16 08:30:00,2025-01-16 08:40:00,0.37492,0.37304539999999997,1,MeanRev_Long,Stop Loss,-0.5600000000000012,LONG
2025-01-16 08:45:00,2025-01-16 09:05:00,0.36927,0.372430515,1,MeanRev_Long,Trailing Stop,0.7958818750507841,LONG
2025-01-16 12:10:00,2025-01-16 12:20:00,0.37873,0.38062365,-1,MeanRev_Short,Stop Loss,-0.5599999999999917,SHORT
2025-01-16 12:30:00,2025-01-16 12:55:00,0.38419,0.38507,-1,MeanRev_Short,5-Bar Time Stop,-0.2890533329862952,SHORT
2025-01-16 21:20:00,2025-01-16 21:40:00,0.37944,0.381427,1,MeanRev_Long,Trailing Stop,0.46366645582964805,LONG
2025-01-17 00:15:00,2025-01-17 00:40:00,0.37732,0.37769,1,MeanRev_Long,5-Bar Time Stop,0.03806000212022606,LONG
2025-01-17 01:30:00,2025-01-17 01:35:00,0.38147,0.38452176,-1,MeanRev_Short,Stop Loss,-0.8600000000000039,SHORT
2025-01-17 02:20:00,2025-01-17 02:40:00,0.38866,0.3867793,-1,MeanRev_Short,Trailing Stop,0.423893377244896,SHORT
2025-01-17 04:35:00,2025-01-17 05:00:00,0.38592,0.38607,-1,MeanRev_Short,5-Bar Time Stop,-0.09886815920399021,SHORT
2025-01-17 06:30:00,2025-01-17 06:55:00,0.38535,0.38668,1,MeanRev_Long,5-Bar Time Stop,0.285140781108083,LONG
2025-01-17 13:35:00,2025-01-17 13:45:00,0.40391,0.40842152,1,MeanRev_Long,Trailing Stop,1.0569616993884754,LONG
2025-01-17 20:15:00,2025-01-17 20:40:00,0.41682,0.41672,-1,MeanRev_Short,5-Bar Time Stop,-0.03600882875100895,SHORT
2025-01-18 00:10:00,2025-01-18 00:30:00,0.42517,0.42199204,-1,MeanRev_Short,Trailing Stop,0.6874563115930051,SHORT
2025-01-18 00:45:00,2025-01-18 01:00:00,0.43156,0.42997824,-1,MeanRev_Short,Trailing Stop,0.3065214570395745,SHORT
2025-01-18 03:15:00,2025-01-18 03:25:00,0.42336,0.42124320000000004,1,MeanRev_Long,Stop Loss,-0.559999999999994,LONG
2025-01-18 04:10:00,2025-01-18 04:15:00,0.40821,0.40494432,1,MeanRev_Long,Stop Loss,-0.8599999999999983,LONG
2025-01-18 04:45:00,2025-01-18 04:50:00,0.40134,0.39812928,1,MeanRev_Long,Stop Loss,-0.8600000000000002,LONG
2025-01-18 11:40:00,2025-01-18 11:55:00,0.40219,0.3995475,-1,MeanRev_Short,Trailing Stop,0.5970277729431344,SHORT
2025-01-18 13:55:00,2025-01-18 14:10:00,0.40438,0.40033620000000003,-1,MeanRev_Short,TP2 Hit (Runner),0.9399999999999966,SHORT
2025-01-18 15:00:00,2025-01-18 15:15:00,0.39469,0.398439555,1,MeanRev_Long,TP2 Hit (Runner),0.890000000000004,LONG
2025-01-18 15:30:00,2025-01-18 15:55:00,0.40155,0.39757,-1,MeanRev_Short,5-Bar Time Stop,0.9311592578757413,SHORT
2025-01-18 16:10:00,2025-01-18 16:15:00,0.39424,0.39108608,1,MeanRev_Long,Stop Loss,-0.8599999999999941,LONG
2025-01-18 16:35:00,2025-01-18 16:45:00,0.39258,0.3978527,1,MeanRev_Long,Trailing Stop,1.2830893066381424,LONG
2025-01-18 16:50:00,2025-01-18 17:00:00,0.3905,0.3885475,1,MeanRev_Long,Stop Loss,-0.560000000000006,LONG
2025-01-18 23:50:00,2025-01-19 00:05:00,0.39682,0.39999456,-1,MeanRev_Short,Stop Loss,-0.8599999999999983,SHORT
2025-01-19 01:35:00,2025-01-19 02:00:00,0.4025,0.40313,-1,MeanRev_Short,5-Bar Time Stop,-0.21652173913042583,SHORT
2025-01-19 02:10:00,2025-01-19 02:35:00,0.4063,0.40756,-1,MeanRev_Short,5-Bar Time Stop,-0.37011567807038726,SHORT
2025-01-19 04:00:00,2025-01-19 04:15:00,0.39883,0.39563936,1,MeanRev_Long,Stop Loss,-0.8600000000000055,LONG
2025-01-19 10:05:00,2025-01-19 10:30:00,0.37293,0.37227,1,MeanRev_Long,5-Bar Time Stop,-0.23697691255731476,LONG
2025-01-19 20:00:00,2025-01-19 20:15:00,0.39799,0.39401010000000003,-1,MeanRev_Short,TP2 Hit (Runner),0.9399999999999952,SHORT
2025-01-20 00:00:00,2025-01-20 00:10:00,0.35218,0.35552571,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000006,LONG
2025-01-20 00:45:00,2025-01-20 00:55:00,0.34578,0.34906491,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000087,LONG
2025-01-20 06:40:00,2025-01-20 06:45:00,0.3722,0.3751776,-1,MeanRev_Short,Stop Loss,-0.8600000000000065,SHORT
2025-01-20 06:50:00,2025-01-20 06:55:00,0.38016,0.38320128,-1,MeanRev_Short,Stop Loss,-0.8599999999999947,SHORT
2025-01-20 11:50:00,2025-01-20 12:10:00,0.38108,0.37726919999999997,-1,MeanRev_Short,TP2 Hit (Runner),0.940000000000001,SHORT
2025-01-20 12:15:00,2025-01-20 12:20:00,0.36753,0.36458976000000004,1,MeanRev_Long,Stop Loss,-0.8599999999999953,LONG
2025-01-20 12:35:00,2025-01-20 12:40:00,0.36737,0.36443104,1,MeanRev_Long,Stop Loss,-0.8599999999999974,LONG
2025-01-20 15:25:00,2025-01-20 15:35:00,0.37574,0.3719826,-1,MeanRev_Short,TP2 Hit (Runner),0.9400000000000057,SHORT
2025-01-20 17:00:00,2025-01-20 17:05:00,0.36783,0.36488736,1,MeanRev_Long,Stop Loss,-0.859999999999999,LONG
2025-01-20 17:10:00,2025-01-20 17:20:00,0.36408,0.36753876,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000013,LONG
2025-01-20 17:35:00,2025-01-20 17:40:00,0.35449,0.35165408000000004,1,MeanRev_Long,Stop Loss,-0.8599999999999975,LONG
2025-01-20 17:55:00,2025-01-20 18:05:00,0.35582,0.35920029000000003,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000022,LONG
2025-01-20 21:50:00,2025-01-20 22:00:00,0.3547,0.35292650000000003,1,MeanRev_Long,Stop Loss,-0.5599999999999953,LONG
2025-01-20 23:45:00,2025-01-20 23:55:00,0.35421,0.35949956,1,MeanRev_Long,Trailing Stop,1.4333401089748936,LONG
2025-01-21 00:00:00,2025-01-21 00:10:00,0.35093,0.354263835,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000021,LONG
2025-01-21 00:25:00,2025-01-21 00:35:00,0.35033,0.353658135,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000029,LONG
2025-01-21 00:50:00,2025-01-21 00:55:00,0.34707,0.34429344,1,MeanRev_Long,Stop Loss,-0.8599999999999953,LONG
2025-01-21 01:25:00,2025-01-21 01:30:00,0.34302,0.34027584,1,MeanRev_Long,Stop Loss,-0.8599999999999987,LONG
2025-01-21 04:30:00,2025-01-21 04:45:00,0.33703,0.340231785,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000038,LONG
2025-01-21 06:40:00,2025-01-21 06:50:00,0.3381,0.34131195000000003,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000056,LONG
2025-01-21 09:05:00,2025-01-21 09:15:00,0.3467,0.34410684,-1,MeanRev_Short,Trailing Stop,0.6879550043265023,SHORT
2025-01-21 10:10:00,2025-01-21 10:35:00,0.34586,0.34564,-1,MeanRev_Short,5-Bar Time Stop,0.0036095529983224393,SHORT
2025-01-21 11:25:00,2025-01-21 11:30:00,0.37156,0.37453248,-1,MeanRev_Short,Stop Loss,-0.8599999999999999,SHORT
2025-01-21 11:35:00,2025-01-21 11:40:00,0.38416,0.38723328,-1,MeanRev_Short,Stop Loss,-0.860000000000003,SHORT
2025-01-21 12:00:00,2025-01-21 12:05:00,0.38911,0.39222288,-1,MeanRev_Short,Stop Loss,-0.859999999999996,SHORT
2025-01-21 20:40:00,2025-01-21 21:00:00,0.38095,0.384569025,1,MeanRev_Long,TP2 Hit (Runner),0.8899999999999995,LONG
2025-01-21 21:20:00,2025-01-21 21:30:00,0.37596,0.37868112,1,MeanRev_Long,Trailing Stop,0.6637791254388674,LONG
2025-01-21 23:00:00,2025-01-21 23:15:00,0.37052,0.37299252,1,MeanRev_Long,Trailing Stop,0.6073108064341947,LONG
2025-01-21 23:25:00,2025-01-21 23:50:00,0.36997,0.37143,1,MeanRev_Long,5-Bar Time Stop,0.33462659134523376,LONG
2025-01-22 00:20:00,2025-01-22 00:45:00,0.36852,0.36998,1,MeanRev_Long,5-Bar Time Stop,0.336179311841952,LONG
2025-01-22 01:40:00,2025-01-22 01:50:00,0.36732,0.36853146,1,MeanRev_Long,Trailing Stop,0.2698105194380915,LONG
2025-01-22 03:10:00,2025-01-22 03:25:00,0.37269,0.37375,-1,MeanRev_Short,Stall Filter (Bar 3),-0.34441868577101753,SHORT
2025-01-22 03:55:00,2025-01-22 04:10:00,0.37155,0.37274,-1,MeanRev_Short,Stall Filter (Bar 3),-0.38027990849146126,SHORT
2025-01-22 04:35:00,2025-01-22 05:00:00,0.36916,0.37103,1,MeanRev_Long,5-Bar Time Stop,0.4465554231227756,LONG
2025-01-22 06:15:00,2025-01-22 06:40:00,0.36708,0.36622,1,MeanRev_Long,5-Bar Time Stop,-0.29428135556282753,LONG
2025-01-22 13:00:00,2025-01-22 13:25:00,0.36412,0.36329,1,MeanRev_Long,5-Bar Time Stop,-0.28794683071514815,LONG
2025-01-22 22:55:00,2025-01-22 23:05:00,0.35965,0.36221412,1,MeanRev_Long,Trailing Stop,0.652948700125107,LONG
2025-01-23 02:00:00,2025-01-23 02:20:00,0.3549,0.3520608,1,MeanRev_Long,Stop Loss,-0.8599999999999962,LONG
2025-01-23 03:45:00,2025-01-23 04:10:00,0.35283,0.35262,1,MeanRev_Long,5-Bar Time Stop,-0.1195187484057444,LONG
2025-01-23 04:35:00,2025-01-23 04:45:00,0.34864,0.35078702,1,MeanRev_Long,Trailing Stop,0.5558272143184946,LONG
2025-01-23 08:45:00,2025-01-23 09:10:00,0.35045,0.35191,1,MeanRev_Long,5-Bar Time Stop,0.3566072192894898,LONG
2025-01-23 09:50:00,2025-01-23 10:05:00,0.34853,0.35007844,1,MeanRev_Long,Trailing Stop,0.3842773936246476,LONG
2025-01-23 10:40:00,2025-01-23 11:05:00,0.34689,0.34733,1,MeanRev_Long,5-Bar Time Stop,0.06684136181499943,LONG
2025-01-23 19:50:00,2025-01-23 20:05:00,0.34492,0.34641577999999995,1,MeanRev_Long,Trailing Stop,0.37365997912557886,LONG
2025-01-24 01:00:00,2025-01-24 01:20:00,0.34929,0.34760062,-1,MeanRev_Short,Trailing Stop,0.42366114117208126,SHORT
2025-01-24 02:45:00,2025-01-24 03:05:00,0.34325,0.34717845,1,MeanRev_Long,Trailing Stop,1.0844865258557983,LONG
