1746057600000000000,0.17224,0.17254,0.17205,0.17253,2848195.0,490596.40318,2102,737634.0,127037.60666
1746057900000000000,0.17254,0.17265,0.17227,0.17258,2086141.0,359913.88418,2708,1121147.0,193400.66829
1746058200000000000,0.17258,0.17285,0.17256,0.17264,1416417.0,244581.97809,1917,420402.0,72599.66065
1746058500000000000,0.17264,0.17279,0.1723,0.17258,693625.0,119672.49427000001,1885,374215.0,64551.675
1746058800000000000,0.17258,0.17288,0.17247,0.17285,1086145.0,187540.44477,1857,618920.0,106861.41544
1746059100000000000,0.17284,0.17305,0.17268,0.17268,664593.0,114874.17929,1410,335384.0,57976.08148
1746059400000000000,0.17267,0.17282,0.17244,0.1728,919110.0,158619.33164,1733,333340.0,57538.84333
1746059700000000000,0.17279,0.17297,0.17248,0.17264,684764.0,118259.26616,1826,344925.0,59552.82888
1746060000000000000,0.17262,0.17292,0.17262,0.17283,581552.0,100488.67289,1222,270986.0,46827.7837
1746060300000000000,0.17283,0.17358,0.17282,0.17345,2273208.0,394062.84339,2578,1299857.0,225225.04064
1746060600000000000,0.17346,0.17355,0.17327,0.17327,3994790.0,692637.6037099999,1671,489232.0,84826.17996000001
1746060900000000000,0.17326,0.17327,0.17283,0.17303,2779926.0,480796.03024,1506,1736800.0,300363.63058
1746061200000000000,0.17303,0.17364,0.17303,0.17363,1672552.0,289879.44568,1953,1277559.0,221423.37763
1746061500000000000,0.17363,0.17399,0.1734,0.17378,2813493.0,488890.14655999996,3255,1383229.0,240323.61345
1746061800000000000,0.17378,0.1739,0.17363,0.17376,2685031.0,466528.41738,2185,782269.0,135909.81615
1746062100000000000,0.17376,0.17424,0.17364,0.17385,2642595.0,459713.86876000004,2909,1224977.0,213026.02995
1746062400000000000,0.17385,0.17448,0.17384,0.1739,4930044.0,858838.1726599999,3404,3432867.0,597990.74955
1746062700000000000,0.1739,0.17397,0.17377,0.17385,614027.0,106763.7687,1809,305033.0,53040.01736
1746063000000000000,0.17385,0.1742,0.17362,0.17416,2485416.0,432345.68039,2920,1427677.0,248459.29475
1746063300000000000,0.17416,0.17441,0.17404,0.1741,5845218.0,1018502.64247,3713,2987523.0,520607.41787
1746063600000000000,0.1741,0.17431,0.17377,0.17425,6157762.0,1071532.01102,4483,2117246.0,368386.35301
1746063900000000000,0.17424,0.17431,0.17391,0.17399,1613425.0,280917.62244,3154,955118.0,166299.33964999998
1746064200000000000,0.17398,0.17431,0.17395,0.17431,1046044.0,182106.76435,2069,433951.0,75547.78399
1746064500000000000,0.1743,0.17447,0.17414,0.17441,1204202.0,209896.91675,2325,564564.0,98410.62538
1746064800000000000,0.17441,0.17442,0.17408,0.17418,1071292.0,186673.85183,2326,378439.0,65939.28952
1746065100000000000,0.17418,0.17495,0.17405,0.17466,3287850.0,574486.36204,3843,1382485.0,241490.91094
1746065400000000000,0.17466,0.17498,0.17459,0.17466,1695309.0,296340.34001,2435,600058.0,104921.56055000001
1746065700000000000,0.17466,0.17502,0.17466,0.17494,1371158.0,239862.99583,2123,964872.0,168801.83844999998
1746066000000000000,0.17493,0.17519,0.17489,0.17514,1376721.0,240980.15142999997,2288,692275.0,121171.70883
1746066300000000000,0.17513,0.17538,0.17501,0.17537,2860844.0,501341.39476,2458,1494429.0,261887.03232
1746066600000000000,0.17536,0.17536,0.17485,0.17489,2197488.0,384688.42851,2471,1287691.0,225382.09776
1746066900000000000,0.1749,0.1753,0.1749,0.17509,1665478.0,291708.56595,1745,659008.0,115390.21986000001
1746067200000000000,0.1751,0.17533,0.17474,0.17526,4833229.0,846044.4690699999,3258,3763505.0,658763.73733
1746067500000000000,0.17526,0.17546,0.17486,0.17487,1021658.0,179071.67559,2637,407301.0,71401.12637
1746067800000000000,0.17486,0.17493,0.17444,0.17457,1514461.0,264425.5958,2235,475475.0,83032.08897
1746068100000000000,0.17457,0.17469,0.17432,0.17436,1081401.0,188650.89175,2421,394600.0,68848.92584
1746068400000000000,0.17436,0.17482,0.17432,0.1748,1276497.0,222873.08276000002,1614,902831.0,157646.46789
1746068700000000000,0.17479,0.17502,0.17474,0.17498,741190.0,129652.44971,1477,350915.0,61392.34169
1746069000000000000,0.17497,0.17518,0.17456,0.17469,3095178.0,540968.95645,2596,1700658.0,297250.49253000005
1746069300000000000,0.17469,0.17483,0.17429,0.1743,1304972.0,227804.57752,2143,585915.0,102314.894
1746069600000000000,0.1743,0.1747,0.17427,0.1746,968015.0,168915.70513,1816,521446.0,90983.68791000001
1746069900000000000,0.17461,0.17469,0.17452,0.17459,1257189.0,219499.62391,1408,331234.0,57835.20069
1746070200000000000,0.17458,0.1746,0.17411,0.1744,4321610.0,753254.93747,3775,1136559.0,198057.02023
1746070500000000000,0.17439,0.17495,0.17438,0.17476,2063872.0,360743.84543,2609,1060711.0,185393.229
1746070800000000000,0.17477,0.17479,0.17425,0.17435,3336922.0,582319.3025,2975,916372.0,159825.90727
1746071100000000000,0.17435,0.17435,0.17395,0.17416,1162284.0,202325.4124,2174,419291.0,72987.99723000001
1746071400000000000,0.17416,0.17426,0.17387,0.17395,615812.0,107163.94471,2076,239124.0,41617.015589999995
1746071700000000000,0.17395,0.17412,0.17385,0.17406,1099518.0,191297.98663,1455,453314.0,78874.25384
1746072000000000000,0.17406,0.17421,0.17382,0.17395,803194.0,139724.99147,1907,292056.0,50805.06281
1746072300000000000,0.17394,0.1742,0.17393,0.17412,426841.0,74296.60925000001,1184,285463.0,49686.71599
1746072600000000000,0.17412,0.17448,0.17408,0.17427,1590706.0,277365.02683,1855,1112952.0,194072.11806000004
1746072900000000000,0.17426,0.1743,0.17375,0.17375,589219.0,102483.44180999999,1498,205362.0,35732.77495
1746073200000000000,0.17375,0.17414,0.17375,0.174,493818.0,85934.72285,1614,218077.0,37948.46615
1746073500000000000,0.174,0.17405,0.17376,0.17385,547588.0,95210.52255,1362,301921.0,52486.15984
1746073800000000000,0.17385,0.17395,0.17368,0.17378,1084790.0,188484.82103,1557,406264.0,70586.3471
1746074100000000000,0.17378,0.17392,0.17367,0.17375,374057.0,65008.12888,741,128709.0,22369.54723
1746074400000000000,0.17375,0.17407,0.17371,0.17404,789228.0,137222.28631,960,531923.0,92478.19281
1746074700000000000,0.17405,0.17407,0.17385,0.17399,704527.0,122511.08593,1123,467967.0,81369.88349
1746075000000000000,0.17398,0.17422,0.17388,0.17422,457905.0,79686.62874,1050,236148.0,41105.77259
1746075300000000000,0.17422,0.1744,0.17422,0.17431,1758952.0,306637.57322,1420,1012584.0,176529.94665
1746075600000000000,0.17432,0.1746,0.17426,0.17431,1305606.0,227718.09531,2119,826235.0,144115.86221
1746075900000000000,0.1743,0.17476,0.17429,0.17465,984922.0,171962.68434,1588,271904.0,47465.93053
1746076200000000000,0.17465,0.1749,0.1746,0.17487,1630449.0,284846.63257,1355,1292448.0,225770.65674
1746076500000000000,0.17487,0.17504,0.17471,0.17473,1351342.0,236384.13329,1613,603261.0,105558.43827
1746076800000000000,0.17473,0.17485,0.17466,0.17473,790579.0,138145.73605,1112,444315.0,77634.03125
1746077100000000000,0.17474,0.17481,0.17464,0.17478,432451.0,75553.03728,844,250699.0,43801.38593
1746077400000000000,0.17478,0.175,0.17464,0.17498,630202.0,110189.80964,1539,266360.0,46583.97632
1746077700000000000,0.17498,0.1752,0.17491,0.17508,2726885.0,477358.27146,1791,917356.0,160623.81285
1746078000000000000,0.17509,0.17542,0.17483,0.1753,3610371.0,632582.20172,2010,2573939.0,450940.64667
1746078300000000000,0.1753,0.17553,0.17506,0.17508,1542903.0,270497.40359,1599,849824.0,148999.40206
1746078600000000000,0.17509,0.17524,0.17498,0.17516,2166101.0,379307.64368,1611,730500.0,127920.31193
1746078900000000000,0.17516,0.1754,0.17504,0.17528,1806550.0,316509.41452,1341,746151.0,130757.41794
1746079200000000000,0.17529,0.17546,0.17509,0.17509,732619.0,128395.54803,1857,315774.0,55360.37446
1746079500000000000,0.17508,0.17508,0.17479,0.17491,924327.0,161690.26513,1533,330329.0,57780.856750000006
