1735689600000000000,0.316,0.317,0.3156,0.3168,1328951.0,420397.16436999995,3178,644326.0,203846.97614
1735689900000000000,0.3168,0.31755,0.31677,0.31703,1541989.0,489016.88872,3494,942004.0,298771.40692
1735690200000000000,0.31702,0.31776,0.31689,0.31775,2366989.0,750984.01367,3199,1642400.0,521131.05327000003
1735690500000000000,0.31775,0.31881,0.31764,0.31811,2427607.0,772571.18699,4459,1584189.0,504194.89243999997
1735690800000000000,0.31811,0.31882,0.31788,0.31803,2885641.0,918580.22287,2755,1653895.0,526546.84743
1735691100000000000,0.31803,0.31862,0.318,0.31856,758688.0,241474.30630999999,1679,481667.0,153331.96990999999
1735691400000000000,0.31855,0.31968,0.3185,0.31906,5932130.0,1893468.60763,4759,1502866.0,479605.33121
1735691700000000000,0.31905,0.31919,0.31877,0.31919,1584954.0,505490.81909999996,2481,1286483.0,410293.33710999996
1735692000000000000,0.31918,0.31924,0.31861,0.31886,4370981.0,1394414.83331,2349,1185488.0,378129.67803
1735692300000000000,0.31886,0.31954,0.31865,0.31939,742710.0,237022.65221,1916,395575.0,126232.12473
1735692600000000000,0.3194,0.32057,0.3193,0.32035,5723146.0,1831852.11932,5121,3075759.0,984456.60223
1735692900000000000,0.32034,0.3215,0.31999,0.3212,4208251.0,1349710.1935299998,4387,2025801.0,649777.78923
1735693200000000000,0.3212,0.32124,0.31971,0.31984,3888113.0,1245316.72882,3751,767321.0,245855.32827
1735693500000000000,0.31984,0.31985,0.31919,0.31974,2482271.0,793047.80959,5783,1042587.0,333027.15777
1735693800000000000,0.31974,0.32035,0.3196,0.31986,5052452.0,1616878.06421,3739,4140213.0,1324998.24872
1735694100000000000,0.31985,0.31985,0.3188,0.31905,1788842.0,570916.23782,3113,697805.0,222687.87623
1735694400000000000,0.31906,0.31939,0.31874,0.31912,8601739.0,2746073.4134299997,2583,4791312.0,1529525.2968400002
1735694700000000000,0.31911,0.31944,0.31871,0.31876,982386.0,313397.41813,1370,358650.0,114432.72957
1735695000000000000,0.31876,0.3198,0.31871,0.31972,1720553.0,549491.06189,2022,655697.0,209329.96303
1735695300000000000,0.31971,0.32029,0.31971,0.31992,1609706.0,515128.31088,1687,426085.0,136336.0926
1735695600000000000,0.31991,0.32038,0.31984,0.31994,1210832.0,387605.71684,1455,505712.0,161881.85156
1735695900000000000,0.31995,0.32024,0.31908,0.31946,5723910.0,1829756.99015,2888,664220.0,212325.33116
1735696200000000000,0.31946,0.31946,0.31832,0.31845,2837969.0,904294.46269,2702,1517802.0,483457.14339
1735696500000000000,0.31846,0.31871,0.31809,0.31841,2011438.0,640360.24283,1837,1133176.0,360735.107
1735696800000000000,0.31842,0.31935,0.31835,0.31919,986178.0,314610.38169,2784,496865.0,158533.71786
1735697100000000000,0.31919,0.31928,0.31869,0.31883,1423508.0,454122.76041,2622,886637.0,282842.74841
1735697400000000000,0.31882,0.31939,0.31876,0.3192,1110227.0,354222.79232999997,2415,420892.0,134276.95741
1735697700000000000,0.31919,0.31919,0.31848,0.31875,1359740.0,433415.04073999997,2656,673315.0,214591.04453
1735698000000000000,0.31875,0.31889,0.31819,0.31847,1108556.0,353137.35024999996,2839,593174.0,188997.7335
1735698300000000000,0.31847,0.31847,0.31816,0.31842,715434.0,227709.92642,1649,418003.0,133040.7763
1735698600000000000,0.31841,0.31887,0.31826,0.3185,798879.0,254414.1706,1906,402492.0,128180.50858
1735698900000000000,0.31849,0.31944,0.31849,0.31923,6401068.0,2043268.87947,3019,4603767.0,1469497.90436
1735699200000000000,0.31923,0.3195,0.31909,0.31928,870804.0,278023.7864,1545,598612.0,191114.59258
1735699500000000000,0.31929,0.31966,0.31905,0.31938,1317665.0,420801.28713,2319,890027.0,284213.21666
1735699800000000000,0.31936,0.32005,0.31924,0.31957,1722113.0,550502.21144,2067,986847.0,315434.30447
1735700100000000000,0.31956,0.32005,0.31956,0.32005,2934466.0,938707.77646,1587,2461079.0,787241.62443
1735700400000000000,0.32005,0.32015,0.3192,0.31954,845518.0,270229.49137,2094,315508.0,100870.5323
1735700700000000000,0.31955,0.31977,0.31929,0.31934,1560632.0,498707.59277,1981,501560.0,160251.62722999998
1735701000000000000,0.31935,0.31954,0.31928,0.31953,530957.0,169588.34383000003,1038,316685.0,101144.97665
1735701300000000000,0.31952,0.31952,0.31873,0.31898,1224190.0,390523.42501999997,1672,479016.0,152829.51003
1735701600000000000,0.31897,0.3192,0.31857,0.31905,1262732.0,402707.85014,1560,807475.0,257551.66402
1735701900000000000,0.31905,0.31916,0.31899,0.31906,420553.0,134203.90443999998,743,113188.0,36117.36446
1735702200000000000,0.31905,0.31934,0.31905,0.31922,346503.0,110620.64116999999,830,163134.0,52076.68553
1735702500000000000,0.31922,0.31929,0.3188,0.31919,2806006.0,894941.93331,1291,473913.0,151143.54329
1735702800000000000,0.31919,0.31946,0.31892,0.31928,575733.0,183779.99208,993,330698.0,105540.43020999999
1735703100000000000,0.31927,0.31946,0.31874,0.31906,875681.0,279560.00196,1542,342543.0,109330.95431
1735703400000000000,0.31907,0.31932,0.31907,0.31913,234646.0,74901.47766,843,91138.0,29091.00049
1735703700000000000,0.31912,0.31912,0.31879,0.31893,574716.0,183283.9794,832,366788.0,116955.16165
1735704000000000000,0.31892,0.31918,0.31844,0.31903,801571.0,255426.58899,1592,283530.0,90367.44667
1735704300000000000,0.31903,0.31904,0.31862,0.31864,484724.0,154543.38371,1145,206627.0,65881.14812
1735704600000000000,0.31864,0.31876,0.31829,0.31847,1143357.0,364194.87047,1326,705900.0,224819.82826
1735704900000000000,0.31848,0.31851,0.31735,0.31805,4205321.0,1335970.43126,3518,639489.0,203259.01204
1735705200000000000,0.31804,0.31844,0.31784,0.31817,594427.0,189129.76593,1593,174427.0,55495.67098
1735705500000000000,0.31818,0.31825,0.31759,0.31768,562204.0,178789.58276,1236,244569.0,77780.25981
1735705800000000000,0.31768,0.31791,0.31689,0.31693,1749584.0,555094.64128,3137,770183.0,244343.67953999998
1735706100000000000,0.31693,0.31721,0.31677,0.31691,1260086.0,399443.08918999997,2150,396812.0,125789.38494
1735706400000000000,0.31691,0.31703,0.31626,0.31678,3682674.0,1165619.11879,2795,892906.0,282757.38602
1735706700000000000,0.31679,0.31726,0.31634,0.31674,1144358.0,362426.07506999996,2317,596365.0,188881.24452
1735707000000000000,0.31675,0.31707,0.31653,0.31668,996355.0,315663.1669,1296,426827.0,135225.32616
1735707300000000000,0.31668,0.31704,0.31616,0.31623,698817.0,221282.22912,1559,301689.0,95528.5094
1735707600000000000,0.31623,0.31661,0.31618,0.31641,1023244.0,323715.70586,1886,623664.0,197303.51714
1735707900000000000,0.31641,0.31712,0.31641,0.31688,472337.0,149691.91045,1530,239684.0,75957.86491999999
1735708200000000000,0.31688,0.31778,0.31687,0.31744,4252823.0,1350332.55213,2180,3843687.0,1220573.2820499998
1735708500000000000,0.31743,0.31783,0.31715,0.31775,1748874.0,555300.9994099999,2175,1348445.0,428167.6085
